Datetime,ssrdc,ssrd,t2m,v10,u10
2023-01-01 07:00:00,0.0,0.0,291.97778,-1.8945837,-2.8317404
2023-01-01 08:00:00,126.25568,117.05,293.1565,-1.648366,-3.3263178
2023-01-01 09:00:00,350.24237,349.47382,294.59058,-1.4941168,-4.1596336
2023-01-01 10:00:00,557.6142,557.51117,296.33325,-1.61899,-3.7708035
2023-01-01 11:00:00,717.34863,714.2742,298.06006,-2.075756,-3.5946198
2023-01-01 12:00:00,815.2744,792.4325,299.4319,-2.5106344,-3.385025
2023-01-01 13:00:00,841.66614,827.30475,300.4834,-2.8314486,-3.1582527
2023-01-01 14:00:00,794.17,775.3103,301.1101,-2.846013,-3.015008
2023-01-01 15:00:00,676.8503,654.7761,301.31104,-2.6504488,-3.020646
2023-01-01 16:00:00,500.33612,492.53665,301.12012,-2.5784893,-2.8942099
2023-01-01 17:00:00,284.12222,283.4861,300.43042,-2.5795631,-2.408081
2023-01-01 18:00:00,71.02778,70.92,298.16113,-1.6318235,-1.0174913
2023-01-01 19:00:00,0.0,0.0,296.1267,-1.7858877,-0.70063305
2023-01-01 20:00:00,,,295.58252,-1.6688128,-0.68151665
2023-01-01 21:00:00,,,294.81055,-1.5821447,-1.0383883
2023-01-01 22:00:00,,,294.2837,-1.417243,-1.4213381
2023-01-01 23:00:00,,,293.636,-1.2741289,-1.5303392
2023-01-02 00:00:00,,,292.86597,-1.4081564,-1.4643841
2023-01-02 01:00:00,,,292.2334,-1.7419024,-1.2564783
2023-01-02 02:00:00,,,291.83887,-1.7941809,-0.94223404
2023-01-02 03:00:00,,,291.72168,-1.7694674,-0.8121786
2023-01-02 04:00:00,,,291.7495,-1.8126564,-0.9031172
2023-01-02 05:00:00,,,291.82275,-1.885025,-1.0164747
2023-01-02 06:00:00,,,292.4004,-1.8628397,-1.2060385
2023-01-02 07:00:00,0.0,0.0,291.3938,-2.2393303,-0.83586884
2023-01-02 08:00:00,106.07766,103.33731,293.42065,-2.7210512,-1.2525425
2023-01-02 09:00:00,313.0666,307.3498,295.583,-2.7784986,-2.3344193
2023-01-02 10:00:00,512.5488,490.01965,297.20557,-3.0283804,-2.7926025
2023-01-02 11:00:00,669.8225,606.5842,298.70605,-3.2043438,-2.5966454
2023-01-02 12:00:00,766.2353,595.9257,299.65967,-3.2817612,-2.5575562
2023-01-02 13:00:00,791.4486,625.90027,300.64307,-3.2352438,-2.7620401
2023-01-02 14:00:00,743.33307,617.4878,301.23315,-3.2404022,-2.8225145
2023-01-02 15:00:00,628.0933,578.2797,301.5979,-3.2735596,-2.699254
2023-01-02 16:00:00,457.39526,454.14972,301.53784,-3.2321815,-2.6355057
2023-01-02 17:00:00,252.27278,245.34944,300.886,-3.0467587,-2.383006
2023-01-02 18:00:00,60.535,57.899723,299.5503,-2.0840712,-1.3590527
